Movement1 Class
x	y	z	tick	deltaG
Movement1 Class
x	y	z	tick	deltaG
0.08984375	-0.09765625	1.00390625	63428376238537	0.0119986629383004
0.08984375	-0.09765625	1.00390625	63428376238677	0.00812690051466847
0.0859375	-0.1015625	1.01171875	63428376238815	0.00387277977279377
0.0859375	-0.10546875	1.00390625	63428376239029	0.00734608767356448
0.09375	-0.09765625	1.00390625	63428376239157	0.000693138991672893
0.08984375	-0.09375	1.0078125	63428376239289	0.00276678004769515
0.0859375	-0.09765625	1.0078125	63428376239418	0.00662107296438941
0.0859375	-0.09765625	1.00390625	63428376239478	0.0116823044628145
0.0859375	-0.09765625	1	63428376239764	0.00780778741825028
0.0859375	-0.1015625	1.01171875	63428376239982	0.00725572126389595
0.0859375	-0.140625	1.09765625	63428376240116	0.0930056499433425
0.08203125	-0.5546875	0.6328125	63428376240249	0.163317926039935
-0.015625	-0.625	0.00390625	63428376240380	0.387061609914237
0.16796875	-0.640625	0.74609375	63428376240599	0.0107631567393089
0.55859375	-0.55078125	0.63671875	63428376240829	0.00195011067430606
0.44921875	-0.64453125	0.68359375	63428376241105	0.0291029051540432
-0.15234375	-0.64453125	0.44921875	63428376241239	0.208158901060856
-0.6328125	-0.39453125	0.4453125	63428376241543	0.144929203144457
-1	-0.38671875	0.3046875	63428376241674	0.101864765896332
0.18359375	-0.51953125	0.48046875	63428376241803	0.288973181601161
-1.16015625	0	-0.265625	63428376241932	0.177537769829648
-0.44921875	-0.59375	0.6171875	63428376242142	0.0455514959179896
0.32421875	-1.0234375	1.3984375	63428376242271	0.742571314204495
-0.515625	-0.14453125	0.1640625	63428376242404	0.453015860816989
-0.03125	-0.89453125	1.8515625	63428376242534	1.04356941241636
-0.4453125	-0.68359375	1.00390625	63428376242756	0.277468567074598
-0.03515625	-0.734375	0.82421875	63428376242902	0.0883081648781321
0.0078125	-0.64453125	0.8671875	63428376243065	0.0682079199380388
0.0390625	-0.62890625	0.85546875	63428376243517	0.0540601347131802
0.00390625	-0.59765625	0.8359375	63428376243652	0.00718964411770506
-0.015625	-0.58984375	0.8515625	63428376243784	0.0739485580679777
-0.02734375	-0.58984375	0.84375	63428376243919	0.184350030244812
-0.0234375	-0.58984375	0.8515625	63428376244053	0.410950638568777
-0.01953125	-0.59375	0.8671875	63428376244269	0.0535266537740893
-0.01171875	-0.58984375	0.859375	63428376244398	0.0320453472976849
-0.0078125	-0.59765625	0.859375	63428376244622	0.00539268394825232
-0.0078125	-0.59375	0.86328125	63428376244992	0.247518973553968
-0.01171875	-0.59375	0.85546875	63428376245366	0.172827155518566
-0.00390625	-0.59375	0.8515625	63428376245795	0.0764940682914914
0	-0.6015625	0.86328125	63428376246271	0.321129101330762
0.00390625	-0.59375	0.87109375	63428376246772	0.135966145398309
0	-0.58984375	0.8671875	63428376247273	0.0816885446761638
-0.00390625	-0.58203125	0.87109375	63428376247776	0.715345655354803
-0.0078125	-0.58203125	0.8671875	63428376267175	0.484363845407179
-0.0078125	-0.58203125	0.86328125	63428376272845	1.01537212422458
-0.00390625	-0.58984375	0.859375	63428376275369	0.251279620005123
0	-0.59375	0.8671875	63428376275508	0.0535041240309286
0	-0.59375	0.86328125	63428376275645	0.0327507119086186
0.01171875	-0.5859375	0.87109375	63428376275871	0.0125978331138565
0.0625	-0.546875	0.87109375	63428376276089	0.00280998498436147
0.16015625	-0.4765625	0.84765625	63428376276220	0.0504739613636582
0.11328125	-0.3203125	0.95703125	63428376276431	0.014293505518733
0.06640625	-0.21484375	0.98046875	63428376276545	0.0302323825241371
0.03515625	-0.1640625	0.99609375	63428376276751	0.0410323970422137
0.0234375	-0.140625	1	63428376276883	0.032279463914731
0.02734375	-0.1328125	1.0078125	63428376277171	0.0299010925687813
0.01953125	-0.12109375	0.99609375	63428376277391	0.0441681569293597
0.01953125	-0.1171875	1.00390625	63428376277521	0.0304832827991572
0.01953125	-0.1171875	1	63428376277747	0.0310971119565138
0.01953125	-0.109375	0.99609375	63428376278165	0.0499324015418712
0.015625	-0.109375	1.00390625	63428376278292	0.0442422440098929
0.01953125	-0.11328125	1.01171875	63428376278429	0.0305470515296959
0.015625	-0.11328125	1.0078125	63428376278566	0.0333750449938333
0.01171875	-0.109375	1.00390625	63428376278704	0.0345159030437348
0.015625	-0.1171875	1.00390625	63428376278843	0.0303460566174723
0.01953125	-0.11328125	1.0078125	63428376279118	0.0279849913530565
0.01953125	-0.11328125	1.0078125	63428376279266	0.0366301174404455
0.0234375	-0.109375	1.00390625	63428376279398	0.0376376623040353
0.01953125	-0.11328125	1.00390625	63428376279615	0.0394216408196091
0.0234375	-0.109375	1	63428376279744	0.0241918169088349
0.01953125	-0.109375	1.01171875	63428376279876	0.032264265483547
0.015625	-0.125	1.0078125	63428376280009	0.00010517060306503
0.01953125	-0.12109375	1.01171875	63428376280231	0.0132013339226087
0.01953125	-0.11328125	1.0078125	63428376280367	0.00422081193028223
0.015625	-0.11328125	1.00390625	63428376280498	0.000286974152021724
0.015625	-0.109375	1.0078125	63428376280709	0.00304312532667961
0.01953125	-0.12109375	1.015625	63428376280848	0.0193876179060797
0.0234375	-0.11328125	1.0078125	63428376281064	0.00351834728049405
0.0234375	-0.109375	1.015625	63428376281282	0.0147338259983547
0.0234375	-0.109375	1.01171875	63428376281414	0.0156126254846631
0.01953125	-0.11328125	1.01171875	63428376281549	0.00826061680703183
0.015625	-0.11328125	1.0078125	63428376281715	0.00394887689038037
0.01171875	-0.12109375	1.01953125	63428376281861	0.0124848755615432
0.015625	-0.1171875	1.01953125	63428376282139	0.0164481689469254
0.01953125	-0.109375	1.00390625	63428376282304	0.000807910901847286
0.01953125	-0.1171875	0.99609375	63428376282435	0.0111935560951038
0.0234375	-0.12109375	1	63428376282563	0.00676935798462663
0.02734375	-0.12109375	1.0078125	63428376282695	0.0053108807412261
0.0234375	-0.12109375	1.00390625	63428376282825	0.000988614996355608
0.01953125	-0.1171875	1.00390625	63428376283046	0.00467488292050389
0.0234375	-0.11328125	1.0078125	63428376283468	0.00337126840125013
0.01953125	-0.10546875	1.015625	63428376283594	0.0056183083198873
0.0234375	-0.10546875	1.0078125	63428376283811	0.00553987664428957
0.0234375	-0.10546875	1.0078125	63428376283943	0.000759954430652909
0.01953125	-0.10546875	1.015625	63428376284174	0.0108751468210813
0.01953125	-0.10546875	1.01171875	63428376284324	0.00353817951035706
0.0234375	-0.109375	1.015625	63428376284484	0.00123874926874867
0.01953125	-0.11328125	1.015625	63428376284647	0.00767982063740935
0.01953125	-0.11328125	1.0078125	63428376284773	0.00741913533279837
0.015625	-0.12109375	1.01171875	63428376284989	0.00117609060539858
0.01171875	-0.12109375	1	63428376285268	0.0108550044323448
0.015625	-0.125	1.0078125	63428376285398	0.00137559039059276
0.015625	-0.1171875	1.01171875	63428376285619	0.00816142691571509
0.015625	-0.12890625	1.0078125	63428376285743	0.0102198090774097
0.015625	-0.12890625	1.015625	63428376285870	0.013856432316627
0.01953125	-0.12109375	1.015625	63428376286000	0.0198514406966508
0.0234375	-0.12109375	1.015625	63428376286133	0.015509275393522
0.0234375	-0.12109375	1.015625	63428376286340	0.00765740153736694
0.02734375	-0.12109375	1.015625	63428376286458	0.0117292298850267
0.02734375	-0.1171875	1.01953125	63428376286650	0.0156967414916653
0.02734375	-0.12109375	1.01171875	63428376286765	0.00487684237117159
0.0234375	-0.1171875	1.01171875	63428376286968	0.00252065992445094
0.02734375	-0.1171875	1.00390625	63428376287225	0.00249454706643193
0.0234375	-0.1171875	1.0078125	63428376287357	0.00128632164573061
0.0234375	-0.11328125	1.01171875	63428376287487	0.00296260421228056
0.01953125	-0.11328125	1.01171875	63428376287620	0.000839541165305269
0.01953125	-0.10546875	1.00390625	63428376287751	0.0121461191327419
0.0234375	-0.10546875	1	63428376287879	0.0162901532010395
0.01953125	-0.11328125	1.01171875	63428376288253	0.00388118128741444
0.0234375	-0.11328125	1.0078125	63428376288690	0.00462981120304939
0.0234375	-0.1171875	1.0078125	63428376289192	0.00750019036000804
0.0234375	-0.11328125	1.00390625	63428376289694	0.0051058322070463
0.02734375	-0.1171875	1	63428376290197	0.0113886333417008
0.02734375	-0.1171875	1.0078125	63428376290698	0.00117195321230934
0.0234375	-0.12109375	1.01171875	63428376291201	0.00468271424023103
0.0234375	-0.12109375	1.01953125	63428376291706	0.00395989984306788
0.0234375	-0.11328125	1.01171875	63428376292209	0.00477631851366178
0.0234375	-0.12109375	1.01171875	63428376292710	0.00387765026345011
0.02734375	-0.12109375	1.01171875	63428376293212	0.00387728148623601
0.01953125	-0.11328125	1.0234375	63428376293713	0.00326473535291938
0.015625	-0.109375	1.015625	63428376294211	0.00231021174095769
0.01953125	-0.11328125	1.01171875	63428376294714	0.000524361895648751
0.01953125	-0.109375	1.015625	63428376295216	0.0105914979746375
0.0234375	-0.11328125	1.01953125	63428376295718	0.0111995415367865
0.02734375	-0.12109375	1.01953125	63428376296220	0.00875075892019184
0.02734375	-0.12109375	1.015625	63428376296722	0.0049556755053981
0.0234375	-0.1171875	1.01171875	63428376297224	0.00913252698300671
0.0234375	-0.11328125	1.0078125	63428376297727	0.0086103325636302
0.02734375	-0.11328125	1.01171875	63428376298229	0.000179811636054961
0.01953125	-0.11328125	1.00390625	63428376298731	0.00396372102397469
0.01953125	-0.1171875	1.00390625	63428376299234	0.00396198156016681
0.01953125	-0.11328125	1	63428376299748	0.00396384332418487
0.0234375	-0.109375	1.00390625	63428376300251	0.00290451542914094
0.02734375	-0.109375	1.01171875	63428376300754	0.00300979735660367
0.0234375	-0.12109375	1.0078125	63428376301257	0.003877431007558
0.01953125	-0.1171875	1.01171875	63428376301757	0.00829462311296258
0.0234375	-0.1171875	1.015625	63428376302255	0.00432132637382887
0.03125	-0.11328125	1.015625	63428376302758	0.00319135501265921
0.02734375	-0.109375	1.01171875	63428376303271	0.00132568687870038
0.0234375	-0.11328125	1.0078125	63428376303783	0.0154431295640907
0.0234375	-0.11328125	1.0078125	63428376304273	0.00718705411212928
0.01953125	-0.109375	1.015625	63428376304778	0.00345581519013827
0.015625	-0.1015625	1.0078125	63428376305279	0.00864657983764849
0.015625	-0.11328125	1.01171875	63428376305780	0.00791216501493919
0.015625	-0.109375	1.0078125	63428376306286	0.0132108972036733
0.015625	-0.10546875	1.01171875	63428376306788	0.0058627098738151
0.01953125	-0.11328125	1.01171875	63428376307290	0.000524361895648751
0.01953125	-0.11328125	1.00390625	63428376307808	0.00396372102397469
0.0234375	-0.10546875	1.00390625	63428376308318	0.00870485646895625
0.0234375	-0.11328125	1.0078125	63428376308823	0.00396372102397469
0.02734375	-0.1171875	1.015625	63428376309323	0.0118175221245043
0.0234375	-0.11328125	1.01953125	63428376309828	0.0194876894954685
0.01953125	-0.12109375	1.01171875	63428376310326	0.00900828708333434
0.015625	-0.12109375	1.01171875	63428376310830	0.00107865571057819
0.01953125	-0.1171875	1.01171875	63428376311330	0.00333832519376509
0.01953125	-0.11328125	1.01171875	63428376311836	0.0004419800442379
0.01953125	-0.10546875	1.015625	63428376312336	0.00135872216154831
0.02734375	-0.11328125	1.01171875	63428376312841	0.00399262923463506
0.015625	-0.11328125	1.01171875	63428376313342	0.000179855309048849
0.015625	-0.109375	1.01171875	63428376313844	0.00330380254476137
0.0234375	-0.109375	1.0078125	63428376314347	0.000428780165681042
0.02734375	-0.11328125	1.0078125	63428376314849	0.00715649695310749
0.01953125	-0.12109375	1.015625	63428376315352	0.00996746796164283
0.015625	-0.12109375	1.015625	63428376315871	0.00477701822006749
0.01953125	-0.12109375	1.01171875	63428376316372	0.00527646160188455
0.015625	-0.1171875	1.0078125	63428376316874	0.00259814247532919
0.0234375	-0.125	1.0078125	63428376317377	0.00242306166978179
0.02734375	-0.12890625	1.0078125	63428376317945	0.00592477238820921
0.0234375	-0.125	1.01171875	63428376318434	0.00997761446803191
0.0234375	-0.125	1.00390625	63428376318926	0.00250000916063908
0.0234375	-0.12109375	1	63428376319427	0.0151512657640418
0.0234375	-0.125	1.01171875	63428376319929	0.00639215782931912
0.02734375	-0.11328125	1.0078125	63428376320453	0.00459942268919145
0.0234375	-0.109375	1.01171875	63428376320955	0.00117609060539858
0.015625	-0.125	1.00390625	63428376321461	0.00689123778969503
0.01953125	-0.12109375	1	63428376321943	0.0107338348839048
0.0234375	-0.1171875	1	63428376322445	0.0141575599474668
0.01953125	-0.125	1.0078125	63428376322947	0.00268549421284114
0.0234375	-0.12109375	1.0078125	63428376323450	0.00282890759903776
0.02734375	-0.12109375	1.0078125	63428376323957	0.00230401960863791
0.0234375	-0.125	1.01171875	63428376324462	0.00567979815282116
0.02734375	-0.12109375	1.0078125	63428376324963	0.000902016347083201
0.02734375	-0.12109375	1.01171875	63428376325468	0.0036983092949705
0.02734375	-0.11328125	1.0078125	63428376325969	0.00841026243254728
0.0234375	-0.1171875	1.0078125	63428376326468	0.00425355499855895
0.02734375	-0.12109375	1.015625	63428376326971	0.00846085234914429
0.0234375	-0.125	1.015625	63428376327480	0.00775149539718489
0.0234375	-0.12109375	1.01171875	63428376327980	0.00281848284580577
Movement1 Class
x	y	z	tick	deltaG
0.03515625	-0.8359375	0.6328125	63428376452693	0.000770629350894447
0.05078125	-0.83984375	0.625	63428376453161	0.00169467666055478
0.05078125	-0.84375	0.6171875	63428376453663	0.0031879703776776
0.0390625	-0.84765625	0.60546875	63428376454166	0.00738789199242573
0.03515625	-0.84765625	0.61328125	63428376454667	0.00296930653444516
0.0390625	-0.84375	0.62109375	63428376455170	0.00138171905575057
0.04296875	-0.84765625	0.61328125	63428376455671	0.0026778257729827
0.03515625	-0.85546875	0.609375	63428376456175	0.00109680744175211
0.04296875	-0.85546875	0.60546875	63428376456676	0.000872452912177746
0.03515625	-0.85546875	0.61328125	63428376457179	0.00336668441115284
0.0390625	-0.85546875	0.60546875	63428376457681	0.00102520678994544
0.0546875	-0.8515625	0.63671875	63428376458405	0.0148799654945462
0.05859375	-0.86328125	0.609375	63428376458767	0.00850476864388661
0.05078125	-0.8671875	0.609375	63428376459273	0.0112909908500551
0.05078125	-0.8671875	0.60546875	63428376459769	0.00905251224376924
0.046875	-0.875	0.609375	63428376460274	0.0175065928701299
0.0390625	-0.8671875	0.6015625	63428376460775	0.00632540132679571
0.00390625	-0.8359375	0.6171875	63428376461282	0.010708654773619
0.09375	-0.83984375	0.59765625	63428376461779	0.014762177150486
0.13671875	-0.90625	0.46484375	63428376462300	0.0221596825450421
0.0390625	-0.69140625	0.6484375	63428376462786	0.100333030401311
0.453125	-0.89453125	0.98046875	63428376463289	0.354323044423235
0.26171875	-0.8984375	0.80859375	63428376463791	0.19011390579613
0.23828125	-1	0.82421875	63428376464307	0.275197003461697
-0.08203125	-0.9765625	0.640625	63428376464795	0.123974760694344
0.0390625	-1.140625	0.4140625	63428376465297	0.165657466736006
-0.06640625	-1.25	0.27734375	63428376465799	0.23498904282897
-0.15234375	-1.3125	0.59765625	63428376466335	0.399287678773926
-0.2890625	-0.88671875	0.59765625	63428376466807	0.058774053087421
0.0625	-1.0234375	1.515625	63428376467310	0.77670241358611
-0.3203125	-0.63671875	0.29296875	63428376467812	0.278171504871102
-0.1640625	-0.55078125	1.203125	63428376468312	0.268648679748386
0.14453125	-0.73046875	1.87109375	63428376468810	0.955506049898127
0	-0.72265625	1.296875	63428376469312	0.423527971116098
-0.078125	-0.734375	1.01953125	63428376469832	0.200049516647929
-0.0703125	-0.71875	0.87109375	63428376470317	0.0642109403940672
-0.0546875	-0.6796875	0.8203125	63428376470818	0.0105805723852379
-0.12890625	-0.72265625	0.73828125	63428376471321	0.00200985076971394
-0.14453125	-0.78125	0.6875	63428376472035	0.0156193827233124
-0.15234375	-0.80078125	0.6640625	63428376472438	0.0237500428689108
-0.1640625	-0.8046875	0.65625	63428376472940	0.102534366559502
-0.17578125	-0.80859375	0.65234375	63428376473442	0.348740230901708
-0.1796875	-0.80078125	0.65625	63428376473946	0.18592351006987
-0.18359375	-0.796875	0.65234375	63428376474449	0.271543941427385
-0.1875	-0.796875	0.65234375	63428376474950	0.124047643566785
-0.171875	-0.80078125	0.6953125	63428376475455	0.139722828616902
0.41015625	-0.86328125	1.48046875	63428376475957	0.480058655486385
1.140625	-0.71484375	1.69140625	63428376476457	0.711492656232693
1.9140625	-1.046875	2.8359375	63428376482565	1.41632058353641
1.640625	-1.30859375	3.12109375	63428376482716	1.59933801486903
0.73828125	-0.9921875	1.96875	63428376482848	0.163282044458666
0.26171875	-0.8359375	1.38671875	63428376483070	0.521478589632226
0.015625	-0.75	1.0703125	63428376483285	0.85466053061156
-0.10546875	-0.703125	0.92578125	63428376483419	0.994389268986344
-0.14453125	-0.69921875	0.859375	63428376483553	1.04440190602252
-0.0546875	-0.62109375	0.828125	63428376483686	1.12508519053644
-0.06640625	-0.6171875	0.8515625	63428376483821	1.10788764201977
-0.05859375	-0.5703125	0.87109375	63428376484046	1.11885525513452
-0.046875	-0.5546875	0.87890625	63428376484276	1.12132368540358
-0.05078125	-0.55078125	0.890625	63428376484669	0.0080429926794523
-0.06640625	-0.546875	0.90625	63428376484803	0.0201909463134127
-0.05078125	-0.5859375	0.8828125	63428376485106	0.0204211227424567
-0.0625	-0.6015625	0.859375	63428376485329	0.0104997904842163
-0.0859375	-0.62109375	0.83984375	63428376485465	0.00772274920853255
-0.08984375	-0.62109375	0.8359375	63428376485842	0.00492373258200463
-0.08984375	-0.62109375	0.83203125	63428376486222	0.00180245707485738
-0.0859375	-0.62890625	0.83203125	63428376486595	0.00614922352259062
-0.0859375	-0.62890625	0.82421875	63428376487094	5.13351257220851E-05
-0.0859375	-0.63671875	0.82421875	63428376487597	0.00469014280135616
-0.08984375	-0.6328125	0.8203125	63428376488101	0.000440097593247923
-0.08984375	-0.63671875	0.83203125	63428376488601	0.0116293747988596
-0.08984375	-0.63671875	0.828125	63428376489104	0.00854130584921919
-0.0859375	-0.640625	0.82421875	63428376489607	0.00751478227677849
-0.08984375	-0.640625	0.82421875	63428376490108	0.00784250545013365
-0.09375	-0.640625	0.83203125	63428376490610	0.0143393931769495
-0.0859375	-0.64453125	0.82421875	63428376491116	0.00990844258161694
-0.08203125	-0.64453125	0.82421875	63428376491617	0.00959590349564721
-0.08203125	-0.64453125	0.82421875	63428376492119	0.00959590349564721
-0.08203125	-0.6484375	0.8203125	63428376492622	0.00894145046901729
-0.0703125	-0.73046875	0.8359375	63428376493123	0.0724276155431058
-0.3203125	-0.6484375	0.77734375	63428376493621	0.0218389134691632
1.1875	0.14453125	0.78125	63428376494125	0.388853456528143
0.69140625	-0.35546875	0.703125	63428376494628	0.00830842414441646
0.4296875	-0.62109375	0.62890625	63428376495139	0.0571130736402183
0.3046875	-0.75390625	0.6015625	63428376495644	0.0284438179793922
0.25390625	-0.82421875	0.5859375	63428376496144	0.00273292787998236
-0.70703125	-0.828125	0.53125	63428376496648	0.171652447164361
1.4609375	-0.6328125	1.5625	63428376497148	1.19081772937857
0.79296875	-0.64453125	1.16015625	63428376497653	0.506100278933842
0.3515625	-0.70703125	0.9765625	63428376498319	0.215930554725897
0.16015625	-0.703125	0.87109375	63428376498742	0.079307087110897
0.0703125	-0.68359375	0.828125	63428376499242	0.0276579434444766
0.02734375	-0.67578125	0.81640625	63428376499747	0.0127277255847165
0.01171875	-0.6953125	0.80078125	63428376500247	0.0128245068164663
0	-0.703125	0.77734375	63428376500749	0.00609647633462629
-0.0078125	-0.68359375	0.80859375	63428376501248	0.00903071021060797
0.1640625	-0.6953125	0.71484375	63428376501748	0.0388848706784986
0.1328125	-0.80078125	0.53515625	63428376502250	0.077260999897125
1.796875	0.1953125	1.35546875	63428376502752	1.21038548795715
2.0625	-0.203125	2.4296875	63428376503255	2.08116761534119
1	-0.46484375	1.55859375	63428376503757	1.28425110399982
0.15625	-0.2421875	0.515625	63428376504259	2.60280672465822
-0.171875	-0.87890625	0.80859375	63428376504789	1.98693406709027
0.40234375	-1.23828125	2.3984375	63428376505273	0.46446471933848
0.140625	-0.92578125	1.58203125	63428376505775	1.35512879706137
0.07421875	-0.87109375	1.09375	63428376506278	1.79330154288955
1.12109375	-0.8984375	1.5	63428376506782	1.11648946240025
-1.21484375	-0.75390625	0.40234375	63428376507285	1.70822171760766
0.35546875	-0.7265625	0.6953125	63428376507787	2.12688129417698
0.265625	-0.83203125	0.703125	63428376508288	2.07225939170623
0.078125	-0.53515625	0.99609375	63428376508791	2.0600710522431
0.10546875	-0.4140625	1.24609375	63428376509292	1.87620060875615
0.11328125	-0.13671875	1.359375	63428376509790	0.0536053923475091
-0.02734375	0.46875	0.76953125	63428376510292	0.415843393155336
0.05078125	0.609375	1.1484375	63428376510794	0.0162296418354178
0.1484375	-0.0703125	1.2734375	63428376511296	0.0333296315718239
0.01171875	-0.37109375	1.01953125	63428376511799	0.232285033296083
-0.0625	-0.4765625	0.921875	63428376512300	0.277666108508948
-0.09375	-0.51953125	0.9140625	63428376512803	0.261753422130789
-0.0859375	-0.55078125	0.875	63428376513305	0.279833203300393
-0.0546875	-0.5859375	0.875	63428376513832	0.262830914329617
-0.0390625	-0.6015625	0.86328125	63428376514320	0.264387628370949
-0.03515625	-0.61328125	0.8515625	63428376514822	0.267311779578162
-0.046875	-0.6171875	0.84765625	63428376515327	0.000414247241044219
-0.05859375	-0.625	0.84765625	63428376515828	0.00478469928386005
-0.05078125	-0.625	0.84375	63428376516331	0.00124176230980266
-0.0546875	-0.62109375	0.859375	63428376516834	0.0117273280891768
-0.05859375	-0.609375	0.859375	63428376517334	0.00512460030233619
-0.0546875	-0.61328125	0.86328125	63428376517832	0.0103539511299957
-0.0625	-0.59375	0.86328125	63428376518350	0.000385171925330052
-0.0625	-0.5859375	0.86328125	63428376518850	0.00478470422410826
-0.06640625	-0.5859375	0.86328125	63428376519352	0.00454385428995185
-0.0703125	-0.58984375	0.859375	63428376519855	0.00531038772781889
-0.0703125	-0.5859375	0.859375	63428376520356	0.0075109073043369
-0.078125	-0.59765625	0.86328125	63428376520867	0.00287342880555785
-0.07421875	-0.59765625	0.86328125	63428376521360	0.00259078782377165
-0.0625	-0.59765625	0.86328125	63428376521863	0.00182945383538557
-0.05859375	-0.5859375	0.87109375	63428376522365	0.00145220813616787
-0.0546875	-0.5859375	0.86328125	63428376522870	0.00522275544257855
-0.046875	-0.59375	0.85546875	63428376523378	0.00762068926570914
-0.0625	-0.59765625	0.8671875	63428376523884	0.00503782747376991
-0.05859375	-0.57421875	0.8671875	63428376524380	0.00828694782861472
-0.05078125	-0.56640625	0.88671875	63428376524886	0.00340227092151979
-0.05078125	-0.56640625	0.875	63428376525384	0.0060287189071202
-0.0390625	-0.5546875	0.890625	63428376525885	0.00482829656019446
-0.03515625	-0.5625	0.89453125	63428376526384	0.00602819614725636
-0.02734375	-0.56640625	0.88671875	63428376526890	0.00919452728396353
-0.0234375	-0.5625	0.88671875	63428376527388	0.0047831509120817
-0.02734375	-0.55859375	0.875	63428376527893	0.0218977858418139
-0.0546875	-0.5390625	0.84375	63428376528393	0.0468760765780976
-0.0703125	-0.5234375	0.875	63428376528899	0.0231843046838596
-0.0625	-0.515625	0.91015625	63428376529399	0.00247098056650952
-0.05859375	-0.5	0.9140625	63428376529902	0.00116913367398142
-0.05859375	-0.49609375	0.9140625	63428376530402	0.000834633084151548
-0.046875	-0.4921875	0.92578125	63428376530908	0.00334582909446235
-0.05078125	-0.4921875	0.91796875	63428376531414	0.0097651025114518
-0.04296875	-0.50390625	0.90625	63428376531916	0.0140200112831566
-0.04296875	-0.50390625	0.91796875	63428376532417	0.00339404222982465
-0.04296875	-0.5078125	0.91015625	63428376532920	0.00165895829817764
-0.046875	-0.51171875	0.91015625	63428376533420	0.00281408684096407
-0.0390625	-0.51171875	0.90625	63428376533928	0.0135664908579975
-0.03515625	-0.51171875	0.91015625	63428376534430	0.00302037716223724
-0.03515625	-0.51171875	0.90234375	63428376534933	0.0154678618919064
-0.03125	-0.515625	0.89453125	63428376535435	0.0105887603632622
-0.0234375	-0.51953125	0.8984375	63428376535937	0.01186029470133
0	-0.546875	0.890625	63428376536613	0.012149558197676
-0.00390625	-0.52734375	0.89453125	63428376536990	0.0141280646256596
0	-0.51953125	0.89453125	63428376537487	0.0158896822387611
0	-0.52734375	0.90625	63428376537994	0.0100532339890511
Movement1 Class
x	y	z	tick	deltaG
0.0078125	-0.0625	1.01171875	63428376588701	0.00306790822895686
0.01171875	-0.0625	1.01171875	63428376589107	0.00310553978716155
0.0078125	-0.0625	1.015625	63428376589610	0.0069666389728138
0.01171875	-0.0625	1.015625	63428376590111	0.00700412635519121
0.01171875	-0.06640625	1.01171875	63428376590615	0.00335387304377455
0.01171875	-0.06640625	1.0078125	63428376591116	0.000543695807456057
0.01171875	-0.0703125	1.0078125	63428376591618	0.000279362689771245
0.015625	-0.07421875	1.0078125	63428376592186	5.28437142051086E-05
0.0234375	-0.0703125	1.0078125	63428376592635	7.54958138571293E-05
0.01953125	-0.06640625	1.01171875	63428376593140	0.00347425515656163
0.01171875	-0.0625	1.00390625	63428376593642	0.00469145496905932
0.015625	-0.0625	1.00390625	63428376594145	0.00463836481248614
0.01171875	-0.06640625	1	63428376594651	0.00833863073206409
0.01171875	-0.0625	1.00390625	63428376595151	0.00469145496905932
0.01171875	-0.0625	1.0078125	63428376595651	0.000792987550474633
0.01171875	-0.0625	1.015625	63428376596151	0.00700412635519121
0.01171875	-0.0625	1.015625	63428376596649	0.00700412635519121
0.015625	-0.05859375	1.01953125	63428376597155	0.010723506358588
0.015625	-0.06640625	1.01171875	63428376597659	0.00340654197664825
0.0078125	-0.0625	1.015625	63428376598158	0.0069666389728138
0.015625	-0.05859375	1.01171875	63428376598661	0.000143012663855302
0.015625	-0.05859375	1.01171875	63428376599160	0.000180644222059989
0.015625	-0.05859375	1.0078125	63428376599663	0.00794096827068991
0.01953125	-0.05859375	1.0078125	63428376600199	0.00791044868113477
0.01953125	-0.05859375	1.0078125	63428376600674	0.00426019536971811
0.01953125	-0.0625	1.00390625	63428376601178	0.00402641434899542
0.015625	-0.06640625	1.015625	63428376601681	0.00758333840336123
0.01953125	-0.06640625	1.01171875	63428376602186	0.00342141144235653
0.01171875	-0.06640625	1.0078125	63428376602688	0.000468199993598928
0.015625	-0.0625	1.01953125	63428376603190	0.00748079605237528
0.015625	-0.0703125	1.01171875	63428376603692	0.00836130058563667
0.01171875	-0.0625	1.015625	63428376604193	0.0116424911676773
0.01171875	-0.0625	1.01953125	63428376604690	0.0192414022075225
0.015625	-0.06640625	1.01171875	63428376605195	0.00809799694570756
0.015625	-0.06640625	1.015625	63428376605699	0.00809696326406462
0.015625	-0.06640625	1.00390625	63428376606197	0.0113922467305829
0.015625	-0.06640625	1.01171875	63428376606698	0.00359758437854296
0.015625	-0.05859375	1.01171875	63428376607202	0.00779861079348643
0.0234375	-0.0546875	1.0078125	63428376607704	0.00444888282757594
0.02734375	-0.0625	1.0078125	63428376608207	0.0074574626229682
0.0234375	-0.06640625	1.00390625	63428376608709	0.00716138292960355
0.01953125	-0.0625	1.00390625	63428376609210	0.00749500572155304
0.015625	-0.0625	1.00390625	63428376609712	0.00366403551461003
0.01953125	-0.0546875	1.00390625	63428376610218	0.00411890637968337
0.01171875	-0.06640625	1.01171875	63428376610721	0.00426019536971811
0.01171875	-0.06640625	1.01171875	63428376611219	0.00792398320022603
0.015625	-0.06640625	1.00390625	63428376611724	0.0116920960889817
0.01953125	-0.06640625	1.0078125	63428376612224	0.00389710438495738
0.015625	-0.0625	1.00390625	63428376612724	0.00409466900503008
0.015625	-0.07421875	1.00390625	63428376613225	0.0147973996270498
0.015625	-0.0703125	1.0078125	63428376613727	0.00389634998128741
0.01953125	-0.0703125	1.0078125	63428376614229	0.00716267407926141
